	S11-11	S11-12	S11-14	S11-1	S11-2	S11-6	S11-7	S11-9	S13-11	S13-12	S13-14	S13-1	S13-2	S13-6	S13-7	S13-9	S17-11	S17-12	S17-14	S17-1	S17-2	S17-6	S17-7	S17-9	S9-11	S9-12	S9-14	S9-1	S9-2	S9-6	S9-7	S9-9
S13-14	0.6411638701821135	0.6326620950205798	0.18105856044011265	0.6840227839964329	0.5506936014631785	0.671876211765648	0.5571509495858681	0.6110534246100151	0.5624632736868022	0.66296526659634	0.0	0.7066549184264435	0.596496528333434	0.6739502248050543	0.4813101921448937	0.5743080389118528	0.5950421353058005	0.6874170160609233	0.29206311554919917	0.7124010785356205	0.5718541828652295	0.673565839797751	0.6055763425059505	0.6264360599022851	0.6272496719177437	0.5708341438458487	0.2927826005628694	0.6308175609855337	0.5560462245648783	0.7162958756096216	0.48221681916211956	0.6341155410481952
S13-1	0.6196739317738047	0.6728843857848034	0.7198110156764093	0.2410888535806882	0.6206363527920907	0.6762584688489109	0.6431217982193141	0.6378594151193289	0.6522965303936341	0.5994233773890442	0.7066549184264435	0.0	0.5704124938378374	0.6875944410642943	0.6186517217543828	0.6074860395422348	0.641199788182796	0.6040541064770281	0.7435558371275609	0.37018539703352255	0.5863531111407091	0.7015102213286942	0.6461165212762139	0.6277470949271948	0.6822287069623454	0.7312303408933765	0.7669477325720069	0.25076199176447783	0.6228939858349858	0.7992656871860481	0.6773787718701967	0.6364469880924928
S13-2	0.42374201305109827	0.5192043308648823	0.5668363777698912	0.5386277042339264	0.30694042983186814	0.5810530440400078	0.577857207979287	0.5428200143135803	0.4103587927968171	0.49309216436875114	0.596496528333434	0.5704124938378374	0.0	0.6048586994923153	0.5016558095314604	0.45582994566076895	0.4267794571088097	0.5339693561454177	0.6444831632451801	0.5916760192418443	0.25891835491944876	0.6039329224747255	0.5976133493546536	0.5836971630902461	0.5101520916928898	0.5643183737220491	0.6599563295391703	0.49427194439116695	0.322806632133326	0.7712476696537057	0.5776062259745183	0.5548375615419137
S13-6	0.5470102833931954	0.5310138990892641	0.6544402714343651	0.592897525265053	0.5950402683057651	0.3897304854048792	0.5983544953687354	0.6419616751972719	0.5985704303728382	0.5733311438932918	0.6739502248050543	0.6875944410642943	0.6048586994923153	0.0	0.5983685103690017	0.6141424596687067	0.5490894684326999	0.41843810195032394	0.6612248645632725	0.5797608060154553	0.5633309207032875	0.378360472188849	0.5884477311805069	0.61551158069472	0.7102207304941939	0.6658275386507232	0.7324080459157529	0.6694684617199008	0.6430021412170407	0.6255014038845267	0.6538333454228336	0.6690712837123544
S13-7	0.4279137841303619	0.5110552277100493	0.479999210119985	0.590066528211264	0.5005269055100112	0.5590878506226692	0.2846087124075655	0.5779428239809137	0.44634238048050523	0.5259848909937129	0.4813101921448937	0.6186517217543828	0.5016558095314604	0.5983685103690017	0.0	0.5679283467906386	0.5130534477480155	0.5303174980760325	0.5355153401747914	0.6648299626317693	0.5181725038452776	0.6014977144284566	0.4063012897197245	0.5984889733712905	0.49473978240005584	0.540123890262354	0.5047799575908192	0.5428071343133356	0.5225719129288664	0.6798653029174407	0.3024808377471359	0.5908667262264679
S13-9	0.5895260352009947	0.584785473110924	0.5545092815356764	0.5857770371297637	0.4102708067951453	0.5715083338586583	0.5440013113360249	0.21144754401750335	0.5786972369952476	0.6009461274179764	0.5743080389118528	0.6074860395422348	0.45582994566076895	0.6141424596687067	0.5679283467906386	0.0	0.5758988999420791	0.6114114476168175	0.5745298469160671	0.6006227104118315	0.46809873989387607	0.6298667009674673	0.5913694592360197	0.30698861783278375	0.6266102419055946	0.5910433542298237	0.5669513767720762	0.5431272953194186	0.4434351784252684	0.711336946515402	0.5260188369943579	0.25812548690438425
S17-11	0.3622269708823124	0.5069997606329955	0.5806414570321877	0.5713987458565761	0.5258997709920956	0.5758385999409334	0.580139688022654	0.6322006020118114	0.2799580433192028	0.5153393657914479	0.5950421353058005	0.641199788182796	0.4267794571088097	0.5490894684326999	0.5130534477480155	0.5758988999420791	0.0	0.5061865576175446	0.5952019313088367	0.5924235122560467	0.3720176950683362	0.5679015077901286	0.574482051915159	0.6282922849375534	0.5116364607210927	0.5909839172286945	0.6631385205996319	0.5775689359738098	0.5558780025616821	0.7360638599852133	0.6212428708036145	0.6477577823073979
S17-12	0.4094945447803964	0.4435442434273406	0.69354894917743	0.5381340322245466	0.5563126985699413	0.524630317967976	0.5606633926526045	0.6341123210481341	0.5390828312425738	0.34281372751346084	0.6874170160609233	0.6040541064770281	0.5339693561454177	0.41843810195032394	0.5303174980760325	0.6114114476168175	0.5061865576175446	0.0	0.731794948904104	0.5601690176432114	0.5281123120341339	0.5344044061536837	0.5506887574630864	0.6119511226270713	0.5905133622197539	0.6053953665025119	0.7581770214053634	0.5666114067656167	0.5699006538281124	0.7220496397189432	0.6526199203997785	0.6337401200410623
S17-14	0.6894758161000405	0.6619801445776228	0.2590621739221813	0.6939347971847611	0.604126053478395	0.6852246190192678	0.5698542718272311	0.6167226707177308	0.5777887009779853	0.718118999644261	0.29206311554919917	0.7435558371275609	0.6444831632451801	0.6612248645632725	0.5355153401747914	0.5745298469160671	0.5952019313088367	0.731794948904104	0.0	0.7021055883400061	0.5881249291743736	0.6715206627588926	0.6030543534580327	0.6129196916454741	0.6777458278771707	0.6305293969800585	0.32402413215645853	0.6722281407723347	0.6344550730546464	0.6951045902069872	0.5255908969862271	0.6502104133539979
S17-1	0.6162239967082559	0.6956266442169062	0.7284495098405407	0.1876099265645886	0.6450284982555414	0.6004539904086258	0.6632578146018985	0.6135201666568831	0.6477128103065434	0.6466849532870141	0.7124010785356205	0.37018539703352255	0.5916760192418443	0.5797608060154553	0.6648299626317693	0.6006227104118315	0.5924235122560467	0.5601690176432114	0.7021055883400061	0.0	0.5311581680920052	0.5582676216070848	0.6043051194817972	0.5560278495645291	0.7804110928278107	0.7581556874049581	0.8071997663367956	0.38734918235963445	0.6840210129963993	0.7351042999669817	0.7100992704918861	0.6337547250413398
S17-2	0.4853540252217265	0.553741999521098	0.5517693934836185	0.5019228525365342	0.31288640594484174	0.5386624652345868	0.5609890176587914	0.48711239125513545	0.4478921415099507	0.5365314541940976	0.5718541828652295	0.5863531111407091	0.25891835491944876	0.5633309207032875	0.5181725038452776	0.46809873989387607	0.3720176950683362	0.5281123120341339	0.5881249291743736	0.5311581680920052	0.0	0.535847686181106	0.5420455172988649	0.5086666636646666	0.626239529898551	0.5826112280696133	0.6576964464962325	0.5058903796119172	0.38876688538657084	0.7105047104995895	0.5576374935951124	0.5151964317887322
S17-6	0.560468363648899	0.6032935344625772	0.6564199894719798	0.570767205844577	0.5527609595024582	0.26709003907471074	0.5497227604447325	0.5888638571884133	0.6301751689733283	0.6297658619655514	0.673565839797751	0.7015102213286942	0.6039329224747255	0.378360472188849	0.6014977144284566	0.6298667009674673	0.5679015077901286	0.5344044061536837	0.6715206627588926	0.5582676216070848	0.535847686181106	0.0	0.5105050356995957	0.5742772959112686	0.7650260095354942	0.7197894376759993	0.7564730603729881	0.6883374480784115	0.6633196146030726	0.5345772921569686	0.6747951268211074	0.6357337030789404
