	S11-11	S11-12	S11-14	S11-1	S11-2	S11-6	S11-7	S11-9	S13-11	S13-12	S13-14	S13-1	S13-2	S13-6	S13-7	S13-9	S17-11	S17-12	S17-14	S17-1	S17-2	S17-6	S17-7	S17-9	S9-11	S9-12	S9-14	S9-1	S9-2	S9-6	S9-7	S9-9
S13-14	0.6645578808040281	0.652435039761195	0.1851599664751516	0.6835786915782516	0.5673840174133884	0.6615253330428585	0.5832952894071176	0.6230568593872717	0.5386336291970409	0.696082824716789	0.0	0.7012442980123188	0.5732471778850416	0.634277964203769	0.48903396274752464	0.5706186152252725	0.5633834434092443	0.6776124650807287	0.3403928974386173	0.7232860045447871	0.5328953137567237	0.675447446537309	0.6260408251362471	0.6254361459844726	0.6384659092549432	0.5851596458750711	0.2945253519258633	0.6297940790783139	0.5577448989939696	0.7301921262782237	0.5112662803278364	0.6652246019713751
S13-1	0.6616341120701621	0.6506568693148742	0.7321523477702393	0.23946768710638947	0.6482256087046278	0.6864121412894475	0.6686365048277627	0.6501009211753312	0.625818769080511	0.621737502056113	0.7012442980123188	0.0	0.5489173897782649	0.6959361966799854	0.6072464344188551	0.622142992157891	0.6250688718922869	0.6200835256409649	0.7583695433507553	0.35476209604528613	0.5750259763315201	0.717925000199175	0.6796082915816812	0.6359067626125974	0.6985428583342574	0.748837796958287	0.7665248263977315	0.26561225866867694	0.6158987735905922	0.8116518037246028	0.6913609115315887	0.682812689385985
S13-2	0.4479397714328826	0.51998944251735	0.5463213641266624	0.536687824708644	0.28642755789331703	0.5338349249925661	0.5639337435473696	0.5493903138969688	0.4242293194815592	0.4902183950448172	0.5732471778850416	0.5489173897782649	0.0	0.5798585095444859	0.4415361628255769	0.473882003944383	0.421164545712301	0.49021548704408724	0.6615450800478151	0.6109182783404878	0.24875315243704127	0.5825295502149171	0.570635183229431	0.579265454395629	0.5355961244346272	0.5570421848175884	0.6355711105283487	0.44444867155661655	0.2640239732700173	0.7296391851394355	0.5376411639479322	0.590700641265861
S13-6	0.5494684229165742	0.4929724417360829	0.6281003486531875	0.5885661187300958	0.5985202452285816	0.37305119663585035	0.613031864870998	0.6312502354438091	0.5609886538081521	0.6454058639968718	0.634277964203769	0.6959361966799854	0.5798585095444859	0.0	0.5995034884753756	0.5905737942340223	0.4677175923971157	0.46768375238862187	0.6500725521682106	0.5819685510741063	0.5370106027896613	0.33787378880632096	0.5917502265293069	0.5909797973359291	0.7352116985381363	0.6429603233830412	0.7158367626750274	0.6948877424168234	0.6321272096639297	0.6683876397652976	0.6768468208885521	0.6623882362594473
S13-7	0.46866973963610464	0.542062817057767	0.490705510167083	0.5627205782428651	0.48015766751957456	0.5224422401330022	0.3099590227997147	0.5293810328746392	0.45810265398376615	0.5326952487065074	0.48903396274752464	0.6072464344188551	0.4415361628255769	0.5995034884753756	0.0	0.5294174718837854	0.5111798183061343	0.49977402944328136	0.565086776836781	0.6662725722344156	0.480477346599814	0.614684669285852	0.429380043774391	0.5481389875828859	0.5376001389376349	0.5632644363793735	0.5155442374016036	0.5023816760978007	0.49056244313117325	0.713953709202381	0.2557505051933768	0.5634670694302344
S13-9	0.5613622899019348	0.5736479579856375	0.5698689120370969	0.6057419670412337	0.4706879971426873	0.562960633303119	0.5483383486329255	0.23063055988827053	0.5900448061012463	0.5807410737660095	0.5706186152252725	0.622142992157891	0.473882003944383	0.5905737942340223	0.5294174718837854	0.0	0.5618690070291208	0.5614435189223232	0.6028955843267917	0.6390199273940018	0.44843425955699917	0.6133135129416918	0.6143857812108311	0.30903513756781953	0.6452227159509017	0.6055162439845773	0.573578294968152	0.509513258887828	0.4603315805432267	0.7182913832911372	0.5197011784449957	0.28754706517431333
S17-11	0.320068414337172	0.4708905621935311	0.5699702710625381	0.5497576129891608	0.5123330685956002	0.5221126750502815	0.5823237521632618	0.6431120974211364	0.27505558903895283	0.51250784863947	0.5633834434092443	0.6250688718922869	0.421164545712301	0.4677175923971157	0.5111798183061343	0.5618690070291208	0.0	0.447381665292798	0.5879374345722961	0.573602485974224	0.39905731216338536	0.500314896579039	0.5873485254244799	0.6392573274535892	0.472072924490304	0.5644336086728358	0.634616382288712	0.5269276342588362	0.5137631489545504	0.7357918436837527	0.6091398818941104	0.6572431329680264
S17-12	0.32022813737726247	0.4019963889010936	0.6963140837748351	0.5539514800418215	0.5404669656572084	0.42683257713497685	0.5433552433821661	0.5616773039810034	0.5111335712945264	0.35663031451420896	0.6776124650807287	0.6200835256409649	0.49021548704408724	0.46768375238862187	0.49977402944328136	0.5614435189223232	0.447381665292798	0.0	0.7510218175064762	0.6061527391443375	0.4930168847472381	0.5044193186092489	0.514961589255359	0.5257017159511307	0.5730837998440338	0.6199870636167529	0.7622494903246221	0.5300420210405473	0.54598681304269	0.7383389383230735	0.6457583880853555	0.5726387087323159
S17-14	0.749086231020644	0.7402494228026051	0.2955953581944349	0.690870633408529	0.6541835962000826	0.7066363213657166	0.615219900420195	0.6546193703094619	0.5891359508731236	0.7787653764701095	0.3403928974386173	0.7583695433507553	0.6615450800478151	0.6500725521682106	0.565086776836781	0.6028955843267917	0.5879374345722961	0.7510218175064762	0.0	0.7126501028751758	0.5734087089255859	0.6846053928359536	0.6434493815057948	0.6302712001980713	0.7166589888814062	0.6903193402701544	0.3343280539163415	0.6963308257790373	0.67067764934009	0.746893334470227	0.5758032125266064	0.7038399126638181
S17-1	0.684672784852869	0.7127856309091933	0.7577985882074456	0.1800444011911447	0.6804785758001225	0.5822221011377474	0.671019816425974	0.6307203753108142	0.66568175308612	0.6966003838466963	0.7232860045447871	0.35476209604528613	0.6109182783404878	0.5819685510741063	0.6662725722344156	0.6390199273940018	0.573602485974224	0.6061527391443375	0.7126501028751758	0.0	0.5358266074924785	0.5424662991590411	0.6288960828529168	0.5833658374248252	0.8290643110951421	0.7630340185215386	0.8185771814628725	0.4156554253295118	0.6996751136184535	0.7551124205332176	0.7321574637715234	0.6680142856715857
