	S11-1	S11-11	S11-12	S11-14	S11-2	S11-6	S11-7	S11-9	S13-1	S13-11	S13-12	S13-14	S13-2	S13-6	S13-7	S13-9	S17-1	S17-11	S17-12	S17-14	S17-2	S17-6	S17-7	S17-9	S9-1	S9-11	S9-12	S9-14	S9-2	S9-6	S9-7	S9-9
S13-12	0.4219878075180492	0.22048369527739126	0.5484393377502941	0.2893235362917658	0.3872582919613267	0.38923690227790436	0.4137197161951546	0.2648995723839316	0.26505766240922596	0.3929091828654693	0.0	0.28360127537620405	0.41137772582043614	0.5862133937941431	0.2636033921765428	0.32311966169914585	0.460124293619887	0.6495815139330422	0.24014049842247975	0.5371916659506666	0.5258907541425206	0.34597779535644724	0.44015975042556005	0.4653051444488231	0.41179127588660414	0.4056515549042488	0.5123302819728451	0.5599885395981663	0.48268640722982514	0.2917889166862267	0.4400500304080049	0.49077132852341254
S13-14	0.42102375736380115	0.2890767862522858	0.6600813056130089	0.1596989755518361	0.4173642567782811	0.391804162688666	0.4343836595013855	0.28695317591250813	0.31113630978180956	0.39638311342129817	0.28360127537620405	0.0	0.4044433347109336	0.48933249829319975	0.23716193794591006	0.3046496787439486	0.4406676405068225	0.6235751597720256	0.36490761838521896	0.35445632671301225	0.49463471914155505	0.4360602797696448	0.4379866400778624	0.4809242869478859	0.4477596316415411	0.42866662858666055	0.5620440099270416	0.4487179417948707	0.5008577701372432	0.3563977170236347	0.46834367493498796	0.520792443326791
S13-2	0.23396700743472118	0.35087965614074496	0.43600579976092796	0.45046466207434593	0.3396260843401735	0.20446793271486924	0.2655363324858132	0.3657211485153838	0.3767610002817601	0.26365810218529634	0.41137772582043614	0.4044433347109336	0.0	0.39685179349628696	0.40580972492955597	0.35771247723399635	0.23517154762744763	0.45953378352540536	0.40038969406235103	0.43287213925954227	0.2110865037738406	0.5549496387919423	0.3555018168802907	0.3480054656808745	0.27819530451124874	0.280949074951852	0.40366997458719595	0.5209557533529205	0.4807544169207067	0.46327495412399267	0.3360974737755958	0.3818028610884578
S13-6	0.5012077701932433	0.5243310338929654	0.601646556263449	0.5095238915238226	0.5825043432006949	0.40782079525132725	0.499146449863432	0.5647405203584832	0.6143703082992493	0.3625423980067837	0.5862133937941431	0.48933249829319975	0.39685179349628696	0.0	0.5279402844704455	0.5604385696701711	0.4795721567315451	0.3510489761678362	0.596830925492948	0.4838914574226332	0.3461673153867705	0.7040174026427845	0.5839992034398725	0.5921786047485768	0.5595483795277407	0.48537143765943	0.5693326210932194	0.5814494230319077	0.6344441015110562	0.6047645867623339	0.5881960341113655	0.6149397383903581
S13-7	0.4062563150010104	0.2420175887228142	0.5738381118140979	0.22070720531315285	0.35622990699678514	0.3913975326236052	0.3587608674017388	0.2866017058562729	0.3333178833308613	0.38042405086784814	0.2636033921765428	0.23716193794591006	0.40580972492955597	0.5279402844704455	0.0	0.2945815671330507	0.5029213804674209	0.604069806651169	0.34546601527456244	0.39470764315322293	0.5247693039630886	0.3989290038286406	0.41592632654821227	0.46298125407700064	0.390309712449554	0.3936651929864309	0.4864654978344797	0.4107494457199113	0.4536893025902884	0.3100417696066831	0.38259826121572177	0.4909212985474078
S13-9	0.3253593120574899	0.3512763762042202	0.5579585792733727	0.3003433680549389	0.2604959116793459	0.3631567581050813	0.39617060338729654	0.1288144806103169	0.2534978105596497	0.45379338260694124	0.32311966169914585	0.3046496787439486	0.35771247723399635	0.5604385696701711	0.2945815671330507	0.0	0.45538718286194924	0.672833487653358	0.3756694301071088	0.437480899996944	0.43559073969451834	0.40884587541534007	0.40464619474339114	0.26722412275585966	0.34151965464314477	0.41932634709221556	0.48650119784019163	0.45824462331913973	0.41227666596426654	0.3420451147272184	0.37306247968999673	0.3285714025714244
S17-1	0.19321743091478893	0.42444012791042046	0.5520958783353406	0.523515343762455	0.4618344338935094	0.29388024702083954	0.2386169981787197	0.43950762032121926	0.36587388853982217	0.3631414981026397	0.460124293619887	0.4406676405068225	0.23517154762744763	0.4795721567315451	0.5029213804674209	0.45538718286194924	0.0	0.557276719164275	0.41251738600278176	0.4771788763486202	0.33848702415792387	0.5480780976924956	0.26648803263808524	0.40097211415553824	0.24795954967352796	0.37757623041219684	0.4987226897956304	0.6011543661846986	0.5704112112657937	0.5280075944812151	0.44738134158101467	0.3688417790146846
S17-11	0.5748523519763763	0.5503746080599373	0.6132261381161821	0.6195304991248799	0.6830039992806399	0.5214018534242966	0.5584434093509455	0.6819365491098479	0.7190112450417993	0.3633660781385725	0.6495815139330422	0.6235751597720256	0.45953378352540536	0.3510489761678362	0.604069806651169	0.672833487653358	0.557276719164275	0.0	0.6239316098290576	0.6141126882580301	0.3833261913321906	0.7965307474449196	0.656453475032556	0.7037914226066276	0.6451086132173781	0.5090038514406162	0.5695901811344289	0.6784118885459022	0.7403354484536717	0.7244238459078154	0.6644935363189658	0.7214983954397433
S17-12	0.413879006220641	0.3037967586074814	0.5452976272476203	0.38033338085334095	0.4349078695852591	0.383791531406645	0.4097808055649289	0.32883950261432043	0.35314264650282345	0.4011868541898967	0.24014049842247975	0.36490761838521896	0.40038969406235103	0.596830925492948	0.34546601527456244	0.3756694301071088	0.41251738600278176	0.6239316098290576	0.0	0.5169009427041509	0.4955545892887343	0.42490613798498206	0.4062855850056936	0.43139845902375346	0.4029703844752615	0.40696954511512723	0.4733560257369641	0.5668145006903201	0.5151440824230532	0.4202591572414652	0.47511403601824576	0.5120491519278643
S17-14	0.4523856323817012	0.5071675811468129	0.7007095521135284	0.3501002160160346	0.4462600114016018	0.4164796666367467	0.414147906263665	0.4537204725952756	0.5374499659919946	0.4334386993501919	0.5371916659506666	0.35445632671301225	0.43287213925954227	0.4838914574226332	0.39470764315322293	0.437480899996944	0.4771788763486202	0.6141126882580301	0.5169009427041509	0.0	0.5045817407330785	0.5009462701514033	0.34065416450466635	0.3800580608092897	0.43502504960400795	0.501495700239312	0.6099872275979564	0.2642185522749684	0.48965571834491495	0.4525876824140292	0.39956528393044544	0.43469708955153435
