	S11-11	S11-12	S11-14	S11-1	S11-2	S11-6	S11-7	S11-9	S13-11	S13-12	S13-14	S13-1	S13-2	S13-6	S13-7	S13-9	S17-11	S17-12	S17-14	S17-1	S17-2	S17-6	S17-7	S17-9	S9-11	S9-12	S9-14	S9-1	S9-2	S9-6	S9-7	S9-9
S17-2	0.3787670272602164	0.4574745744847447	0.40100214060128436	0.43149355889613533	0.20037692022615214	0.35633051379830827	0.3403319041991425	0.3688556213133728	0.3630827178496307	0.44967046980228187	0.3933692360215416	0.5296731178038707	0.16602729961637977	0.43659126195475717	0.3133931880359128	0.3512966107779665	0.34953580972148585	0.42172245303347183	0.47875758725455236	0.422318153390892	0.0	0.41986545191927116	0.36870192122115275	0.3783489270093562	0.4018072410843446	0.36379561827737095	0.4463161677897007	0.43060025836015503	0.2358172414903449	0.5299427179656307	0.36181961709177024	0.41287664772598864
S17-6	0.42071135242681146	0.46360467816280687	0.45847677508606505	0.48924239354543614	0.4734018840411304	0.2160977296586378	0.4541880725128435	0.541493224895935	0.4614257768554661	0.5801504480902688	0.47883478730087237	0.6355366813220088	0.45149727089836256	0.22446423467854082	0.46003597602158564	0.5477573286543972	0.4267903560742136	0.42813565688139416	0.5237315142389085	0.4430736658441995	0.41986545191927116	0.0	0.43980176388105835	0.541521924913155	0.5255946153567692	0.5755967453580472	0.5670432402259441	0.6096019657611794	0.5198518119110871	0.5425817255490353	0.5349422209653326	0.5684639410783646
S17-7	0.3475551085330651	0.4982823989694394	0.44534056720434034	0.32875889725533836	0.4201098520659112	0.3654249192549516	0.15157009094205456	0.3329648997789399	0.49283239569943743	0.35373261223956737	0.42531365518819314	0.4196448517869111	0.4008219404931643	0.46328957797374676	0.3372680023608014	0.3661989197193518	0.46245117747070646	0.3408138044882827	0.4508924705354823	0.32909519745711846	0.36870192122115275	0.43980176388105835	0.0	0.32703279621967773	0.5060906036543622	0.47243938346363007	0.45262247157348295	0.3650236190141714	0.42794265676559406	0.4214478528687117	0.3643109185865511	0.2852659711595827
S17-9	0.4896450937870563	0.5547415328449197	0.4988832993299796	0.46864348118608873	0.38382203029321815	0.47503528502117104	0.325011495006897	0.08886255331753198	0.5759344455606673	0.4937036962222177	0.4708191824915095	0.4439996663997998	0.4357822614693569	0.5486770292062175	0.4446072667643601	0.1308496785098071	0.572313743388246	0.48099408859645315	0.5020180012108008	0.4581481748889049	0.3783489270093562	0.541521924913155	0.32703279621967773	0.0	0.5670415402249241	0.5094408056644834	0.48709699225819536	0.3925010355006213	0.3989544393726636	0.4702635821581493	0.40100314060188436	0.13867258320354992
S9-11	0.3247605948563569	0.3204425922655554	0.5031167018700211	0.4973906984344191	0.46606947964168777	0.4444696666818	0.4214198528519117	0.5363384218030531	0.14672958803775282	0.3325611995367197	0.4896588937953363	0.5391654234992541	0.34348800609280367	0.4975707985424791	0.28260286956172176	0.505489103293462	0.3781497268898361	0.4244984546990728	0.5881143528686117	0.5243994146396488	0.4018072410843446	0.5255946153567692	0.5060906036543622	0.5670415402249241	0.0	0.39042613425568057	0.5632043379226027	0.4503049701829821	0.4089488453693072	0.6953081171848703	0.4327390596434358	0.5723131433878861
S9-12	0.48365239019143413	0.35578241346944806	0.5338957203374322	0.5259539155723494	0.3174741904845143	0.4716638829983298	0.40654584392750637	0.4606406763844058	0.4150018490011094	0.46534557920734754	0.49207929524757715	0.5799377479626487	0.36792782075669245	0.5232632139579284	0.35839651503790904	0.44512946707768025	0.46561367936820763	0.5039896023937614	0.6236018741611244	0.5629050377430227	0.36379561827737095	0.5755967453580472	0.47243938346363007	0.5094408056644834	0.39042613425568057	0.0	0.5354079212447528	0.48731429238857543	0.31399348839609303	0.6289897773938664	0.31509058905435344	0.49039639423783654
S9-14	0.6176466705880024	0.6050705630423379	0.22160783296469977	0.6649788989873394	0.43627226176335704	0.5593695356217214	0.433259859955916	0.4394459636675782	0.5093218055930834	0.6552827931696759	0.21987063192237916	0.7019130211478127	0.502760401656241	0.5435068261040956	0.40321364192818515	0.4112798467679081	0.5807663484598091	0.6736567041940226	0.26952136171281704	0.6825147095088258	0.4463161677897007	0.5670432402259441	0.45262247157348295	0.48709699225819536	0.5632043379226027	0.5354079212447528	0.0	0.6022759613655768	0.41856745114047067	0.37789252673551604	0.37286332371799424	0.4773237863942718
S9-1	0.40685384411230646	0.45829347497608497	0.6081229648737789	0.25561535336921204	0.46239267743560647	0.522209113325468	0.3733666240199744	0.40464114278468566	0.4613372768023661	0.28566507139904285	0.5712872427723457	0.1618851971311183	0.3842457305474383	0.605526963316178	0.438780063268038	0.4077047446228468	0.5151026090615655	0.38033602820161694	0.6377945826767496	0.29152337491402497	0.43060025836015503	0.6096019657611794	0.3650236190141714	0.3925010355006213	0.4503049701829821	0.48731429238857543	0.6022759613655768	0.0	0.4157814494688697	0.691568114940869	0.5020084012050408	0.352853311711987
S9-2	0.46309717785830673	0.4196749518049711	0.43181945909167546	0.5485390291234175	0.12865757719454632	0.4643325785995472	0.40237084142250484	0.36544851926911154	0.39821893893136334	0.4597788758673255	0.3819903291941975	0.5226753136051882	0.23704264222558533	0.5319954191972516	0.3256157953694772	0.3494821096892658	0.4741352844811707	0.5043103025861816	0.5300552180331308	0.5607542364525419	0.2358172414903449	0.5198518119110871	0.42794265676559406	0.3989544393726636	0.4089488453693072	0.31399348839609303	0.41856745114047067	0.4157814494688697	0.0	0.533363220017932	0.2808512685107611	0.40089824053894435
S9-6	0.6724559034735421	0.6664304998582999	0.49261549556929735	0.7004182202509321	0.5258712155227293	0.5586074351644611	0.47427668456601074	0.47161518296910976	0.6324209794525877	0.7045331227198737	0.4964600978760587	0.7440340464204278	0.605619963371978	0.5628173376904027	0.5244131146478688	0.48237128942277363	0.6536110921666552	0.7002400201440121	0.42179435307661184	0.6857697114618269	0.5299427179656307	0.5425817255490353	0.4214478528687117	0.4702635821581493	0.6953081171848703	0.6289897773938664	0.37789252673551604	0.691568114940869	0.533363220017932	0.0	0.47753838652303193	0.508468105080863
S9-7	0.5544676326805796	0.46814718088830853	0.38436303061781835	0.588928153356892	0.2920974752584852	0.4783691870215122	0.2938182762909658	0.35129651077790647	0.44484866690920016	0.5605225363135218	0.3452741071644643	0.6070043642026185	0.40232774139664484	0.5190257114154269	0.22490913494548095	0.3206392923835754	0.5382148229288938	0.5957434574460745	0.46379287827572696	0.611276666766	0.36181961709177024	0.5349422209653326	0.3643109185865511	0.40100314060188436	0.4327390596434358	0.31509058905435344	0.37286332371799424	0.5020084012050408	0.2808512685107611	0.47753838652303193	0.0	0.3739285243571146
S9-9	0.4956966974180185	0.5432725259635156	0.4924591954755173	0.43630066178039706	0.4068587441152465	0.49763479858087917	0.3180023908014345	0.10671276402765842	0.5808628485177091	0.45315077189046316	0.4713218827931297	0.4078252446951468	0.45675237405142444	0.5679893407936045	0.45806157483694493	0.15077429046457427	0.5840118504071102	0.48345789007473405	0.5365784219470532	0.4363089617853771	0.41287664772598864	0.5684639410783646	0.2852659711595827	0.13867258320354992	0.5723131433878861	0.49039639423783654	0.4773237863942718	0.352853311711987	0.40089824053894435	0.508468105080863	0.3739285243571146	0.0
